,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3532,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,-0.2,-0.2
3533,-0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,-0.2,-0.2
3534,-0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,-0.2,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,0.0,-0.2,-0.2
3535,-0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.2,0.0,0.0,0.2,-0.2,0.0,-0.2,-0.2,0.0
3536,-0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.2,0.0,0.0,0.2,-0.2,0.0,-0.2,-0.2,0.0
3537,-0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.2,0.0,0.0,0.2,-0.2,0.0,-0.2,-0.2,0.0
3538,-0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-0.2,0.2,0.2,0.0,0.0,0.2,-0.2,0.0,-0.2,-0.2,0.0
3539,-0.2,0.2,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,-0.2,0.0,-0.2,-0.2,0.0
3540,-0.2,0.2,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,-0.2,0.0,-0.2,-0.2,0.0
3541,-0.2,0.2,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.0,0.2,0.2,-0.2,0.2,0.0,-0.2,0.0,0.0,-0.2,0.0
3542,-0.2,0.2,0.0,0.0,0.2,0.0,-0.2,0.0,-0.2,0.0,0.2,0.2,-0.2,0.2,0.0,-0.2,0.0,0.0,0.0,0.0
3543,-0.2,0.2,0.0,0.0,0.2,0.0,-0.2,0.0,-0.2,0.0,0.2,0.2,-0.2,0.2,0.0,-0.2,0.0,0.0,0.0,0.0
3544,0.0,0.2,0.0,0.0,0.2,0.0,-0.2,0.0,-0.2,0.0,0.2,0.2,-0.2,0.2,0.0,-0.2,0.0,0.0,0.0,-0.2
3545,0.0,0.2,-0.2,0.0,0.2,0.0,-0.2,0.0,-0.2,0.0,0.0,0.2,-0.2,0.2,0.2,0.0,0.0,0.0,0.0,-0.2
3546,0.0,0.2,-0.2,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,0.0,0.2,-0.2,0.2,0.2,0.0,-0.2,0.0,0.0,-0.2
3547,0.0,0.2,-0.2,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,0.0,0.2,-0.2,0.2,0.2,0.0,-0.2,0.0,0.0,-0.2
3548,0.0,0.2,-0.2,0.0,0.2,-0.2,0.0,0.0,-0.2,0.0,0.0,0.2,-0.2,0.2,0.2,0.0,-0.2,0.0,0.0,0.0
3549,0.0,0.2,-0.2,0.0,0.2,-0.2,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,0.2,0.0,0.0
3550,0.0,0.2,0.0,0.0,0.2,-0.2,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,0.2,-0.2,0.0
3551,0.0,0.2,0.0,0.0,0.2,-0.2,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,0.2,-0.2,0.0
3552,0.0,0.0,-0.2,0.0,0.2,-0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,0.2,-0.2,0.0
3553,0.0,0.0,0.0,0.0,0.2,-0.2,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,0.2,0.2,-0.2,-0.2,0.2,-0.2,0.0
3554,0.0,-0.2,0.0,0.0,0.2,-0.2,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,0.2,0.2,-0.2,0.0,0.2,-0.2,0.0
3555,0.0,-0.2,0.0,0.2,0.2,-0.2,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,0.0,0.2,-0.2,0.0,0.2,-0.2,0.0
3556,0.0,-0.2,0.0,0.2,0.2,-0.2,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,0.0,0.2,-0.2,0.0,0.2,-0.2,0.0
3557,0.0,-0.2,0.0,0.2,0.2,-0.2,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,0.0,0.2,-0.2,0.0,0.2,-0.2,0.0
3558,0.0,-0.2,-0.2,0.2,0.2,-0.2,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,0.0,0.2,-0.2,0.0,0.2,0.0,0.0
3559,0.0,-0.2,0.0,0.2,0.2,-0.2,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,0.0,0.2,-0.2,0.0,0.2,-0.2,0.0
3560,0.0,-0.2,0.0,0.2,0.2,-0.2,-0.2,0.2,0.0,0.0,0.0,-0.2,0.0,0.0,0.2,-0.2,0.0,0.2,0.0,0.0
3561,0.0,-0.2,0.0,0.2,0.2,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.0,0.0,0.2,-0.2,0.0,0.2,0.0,0.0
3562,0.0,-0.2,0.0,0.2,0.0,0.0,-0.2,0.2,0.0,-0.2,0.2,-0.2,0.0,0.0,0.2,-0.2,0.0,0.2,0.0,0.0
3563,0.0,-0.2,0.0,0.2,0.0,0.0,-0.2,0.2,0.0,-0.2,0.2,-0.2,0.0,0.0,0.2,-0.2,0.0,0.2,0.0,0.0
3564,0.0,-0.2,0.0,0.2,0.0,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.0,0.0,0.2,-0.2,0.0,0.2,0.0,0.2
3565,0.0,-0.2,0.0,0.2,0.0,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.0,0.0,0.2,-0.2,0.0,0.2,0.0,0.2
3566,0.0,-0.2,-0.2,0.2,0.2,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
3567,0.0,-0.2,-0.2,0.2,0.2,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
3568,0.0,-0.2,-0.2,0.2,0.2,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
3569,0.0,-0.2,-0.2,0.2,0.2,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
3570,-0.2,-0.2,0.0,0.2,0.2,0.0,-0.2,0.2,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
3571,-0.2,-0.2,0.0,0.2,0.2,0.0,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0
3572,-0.2,0.0,-0.2,0.2,0.2,0.0,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0
3573,-0.2,0.0,0.0,0.2,0.2,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0
3574,-0.2,0.0,-0.2,0.2,0.2,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.2,-0.2,0.0,0.2,0.0,0.2,0.0,0.0
3575,-0.2,0.0,-0.2,0.2,0.2,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.2,-0.2,0.0,0.2,0.0,0.2,0.0,0.0
3576,-0.2,0.0,-0.2,0.2,0.2,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.2,-0.2,0.0,0.2,0.0,0.2,0.0,0.0
3577,-0.2,0.0,-0.2,0.2,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.2,-0.2,0.2,0.2,0.0,0.2,0.0,0.0
3578,0.0,0.0,-0.2,0.2,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,-0.2,0.2,0.2,-0.2,0.2,0.2,0.0
3579,0.0,0.0,-0.2,0.2,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,-0.2,0.2,0.2,-0.2,0.2,0.2,0.0
3580,0.0,0.2,0.0,0.2,0.0,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,0.2,0.2,-0.2,0.0,0.2,-0.2
3581,0.0,0.2,0.0,0.2,0.0,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,-0.2,0.0,0.2,0.2,0.0,0.2,0.0,-0.2
3582,0.0,0.2,0.0,0.2,0.0,-0.2,0.2,0.0,0.0,-0.2,-0.2,0.0,-0.2,0.0,0.2,0.2,0.0,0.0,0.0,-0.2
3583,0.0,0.0,0.0,0.2,0.0,0.0,0.2,-0.2,0.0,-0.2,-0.2,0.0,-0.2,0.0,0.2,0.2,0.0,0.2,0.0,-0.2
3584,0.0,0.0,0.0,0.2,0.2,0.0,0.0,-0.2,0.0,-0.2,-0.2,0.0,-0.2,0.0,0.2,0.2,0.0,0.2,0.0,-0.2
3585,0.0,0.0,0.0,0.2,0.2,0.0,0.2,-0.2,0.0,-0.2,-0.2,0.0,-0.2,0.0,0.2,0.0,0.0,0.2,0.0,-0.2
3586,0.0,0.0,0.0,0.2,0.2,-0.2,0.2,0.0,0.0,-0.2,-0.2,0.0,-0.2,0.0,0.2,0.0,0.0,0.2,0.0,-0.2
3587,0.0,0.0,0.2,0.2,0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,-0.2,0.0,0.2,0.0,0.0,0.2,0.0,-0.2
3588,0.0,0.0,0.0,0.2,0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.2,-0.2,0.0,0.2,0.0,0.0,0.2,0.0,-0.2
3589,0.0,0.0,0.0,0.2,0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.2,-0.2,0.0,0.2,0.0,0.0,0.2,0.0,-0.2
3590,0.0,0.0,0.0,0.2,0.2,-0.2,0.0,0.0,0.0,0.0,-0.2,0.2,-0.2,-0.2,0.2,0.0,0.0,0.2,0.0,-0.2
3591,0.0,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.2,-0.2,-0.2,0.2,0.0,0.2,0.2,0.0,-0.2
3592,0.0,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.2,-0.2,0.0,0.2,0.0,0.2,0.2,-0.2,-0.2
3593,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.2,-0.2,0.0,0.2,0.2,0.2,0.2,-0.2,-0.2
3594,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.2,-0.2,0.0,0.2,0.0,0.2,0.2,-0.2,-0.2
3595,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.2,-0.2,0.0,0.2,0.0,0.2,0.2,-0.2,0.0
3596,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,0.0,-0.2,-0.2,0.0,0.0,-0.2,0.0,0.2,0.0,0.2,0.2,-0.2,0.2
3597,0.0,0.24,0.0,0.0,-0.2,-0.039999999999999994,0.0,0.0,-0.24,-0.24,0.0,0.0,0.2,-0.039999999999999994,0.039999999999999994,0.0,0.039999999999999994,-0.16000000000000003,0.16000000000000003,0.24
3598,0.0,0.24,0.0,-0.2,-0.24,0.0,0.0,0.2,-0.039999999999999994,-0.039999999999999994,0.0,0.2,0.0,-0.039999999999999994,0.039999999999999994,-0.2,0.039999999999999994,-0.16000000000000003,-0.039999999999999994,0.24
3599,0.0,0.24,0.0,0.0,-0.24,0.0,0.0,0.2,-0.24,-0.039999999999999994,0.0,0.24,0.0,-0.039999999999999994,0.039999999999999994,-0.2,0.0,-0.16000000000000003,-0.039999999999999994,0.24
3600,-0.2,0.24,0.0,0.0,-0.039999999999999994,0.2,0.0,0.2,-0.24,-0.24,0.0,0.039999999999999994,0.0,0.0,0.039999999999999994,-0.24,0.0,0.039999999999999994,-0.039999999999999994,0.24
3601,0.0,0.24,0.0,0.0,-0.24,0.2,-0.2,0.0,-0.039999999999999994,-0.24,0.2,0.039999999999999994,0.0,0.0,0.039999999999999994,-0.24,0.0,0.039999999999999994,-0.039999999999999994,0.24
3602,0.0,0.24,0.0,0.0,-0.24,0.2,0.0,0.0,-0.039999999999999994,-0.24,0.2,0.039999999999999994,0.0,0.0,0.039999999999999994,-0.24,-0.2,0.039999999999999994,-0.039999999999999994,0.24
3603,0.0,0.24,0.0,0.0,-0.039999999999999994,0.0,-0.2,0.0,-0.039999999999999994,-0.039999999999999994,0.2,0.24,-0.2,0.0,0.24,-0.24,-0.2,0.039999999999999994,-0.039999999999999994,0.039999999999999994
3604,0.0,0.24,0.0,0.0,-0.039999999999999994,0.0,-0.2,0.0,-0.039999999999999994,-0.039999999999999994,0.24,0.24,-0.2,0.0,0.24,-0.24,-0.2,0.0,-0.039999999999999994,0.039999999999999994
3605,0.0,0.24,-0.2,0.0,0.0,0.2,-0.24,0.0,-0.039999999999999994,-0.039999999999999994,0.24,0.039999999999999994,-0.2,0.0,0.24,-0.24,0.0,0.0,-0.039999999999999994,0.039999999999999994
3606,0.0,0.24,-0.2,0.0,0.0,0.2,-0.24,0.0,-0.039999999999999994,-0.039999999999999994,0.24,0.039999999999999994,0.0,0.0,0.24,-0.039999999999999994,0.0,-0.2,-0.039999999999999994,-0.16000000000000003
3607,0.0,0.24,-0.2,0.0,-0.039999999999999994,0.0,-0.24,0.0,-0.039999999999999994,0.0,0.24,0.24,0.0,0.0,0.039999999999999994,-0.039999999999999994,0.2,-0.2,-0.039999999999999994,-0.16000000000000003
3608,0.2,0.039999999999999994,-0.2,0.0,-0.039999999999999994,0.0,-0.24,0.0,-0.039999999999999994,0.0,0.039999999999999994,0.24,-0.2,0.0,0.24,-0.039999999999999994,0.2,-0.2,-0.039999999999999994,0.039999999999999994
3609,0.2,0.039999999999999994,0.0,-0.2,-0.039999999999999994,0.0,-0.24,0.0,0.0,0.0,0.039999999999999994,0.24,-0.24,0.0,0.24,-0.039999999999999994,0.2,-0.2,-0.039999999999999994,0.039999999999999994
3610,0.2,0.039999999999999994,-0.2,0.0,-0.039999999999999994,0.0,-0.24,0.0,0.0,0.0,0.039999999999999994,0.24,-0.24,0.2,0.039999999999999994,-0.039999999999999994,0.2,0.0,-0.24,0.039999999999999994
3611,0.2,-0.16000000000000003,-0.039999999999999994,0.0,0.0,0.0,-0.24,0.2,0.0,0.2,0.039999999999999994,0.039999999999999994,-0.24,0.0,0.039999999999999994,0.0,0.2,-0.039999999999999994,-0.24,0.039999999999999994
3612,0.2,-0.16000000000000003,0.0,0.0,0.0,-0.2,-0.24,0.0,0.2,0.2,0.039999999999999994,0.24,-0.24,0.0,0.039999999999999994,-0.039999999999999994,0.0,-0.039999999999999994,-0.039999999999999994,0.039999999999999994
3613,0.0,-0.16000000000000003,0.0,0.0,0.0,0.0,-0.039999999999999994,0.2,0.0,0.0,0.24,0.24,-0.24,0.0,0.039999999999999994,-0.24,0.0,-0.039999999999999994,-0.24,0.24
3614,0.0,-0.16000000000000003,0.0,0.0,0.0,0.0,-0.039999999999999994,0.2,0.2,0.0,0.24,0.24,-0.24,0.0,0.039999999999999994,-0.24,0.0,-0.039999999999999994,-0.24,0.039999999999999994
3615,0.0,-0.16000000000000003,0.0,0.2,0.2,-0.2,-0.039999999999999994,0.2,0.0,0.0,0.24,0.039999999999999994,-0.039999999999999994,0.0,0.039999999999999994,-0.24,-0.2,-0.039999999999999994,-0.039999999999999994,0.039999999999999994
3616,0.0,-0.2,0.0,0.2,0.0,0.039999999999999994,0.16000000000000003,0.0,0.0,0.0,0.039999999999999994,0.039999999999999994,0.16000000000000003,0.0,-0.16000000000000003,-0.24,-0.2,-0.039999999999999994,0.16000000000000003,0.039999999999999994
3617,0.0,0.24,0.2,0.0,-0.039999999999999994,0.0,-0.039999999999999994,0.0,0.0,0.0,-0.16000000000000003,0.039999999999999994,-0.039999999999999994,0.0,0.24,-0.24,-0.2,-0.24,0.2,0.039999999999999994
3618,0.0,0.24,0.0,0.0,-0.039999999999999994,0.0,0.16000000000000003,0.0,0.0,-0.2,0.039999999999999994,0.24,-0.039999999999999994,0.0,0.24,-0.24,-0.2,-0.24,0.0,0.039999999999999994
3619,0.0,0.24,0.0,0.0,0.0,0.0,-0.039999999999999994,0.0,0.0,0.0,0.039999999999999994,0.24,0.16000000000000003,0.0,0.24,-0.24,-0.24,-0.24,0.0,-0.16000000000000003
3620,0.0,0.24,0.0,0.0,0.0,0.0,-0.24,-0.2,0.0,0.0,-0.16000000000000003,0.24,0.16000000000000003,0.0,0.039999999999999994,-0.039999999999999994,-0.039999999999999994,-0.24,0.2,0.039999999999999994
3621,0.0,0.24,0.0,0.0,0.0,-0.2,0.16000000000000003,-0.24,0.0,0.0,-0.2,0.24,0.24,0.0,0.039999999999999994,-0.039999999999999994,-0.039999999999999994,-0.24,0.0,0.039999999999999994
3622,0.0,0.24,0.0,-0.24,0.0,-0.2,0.2,-0.24,0.0,0.0,-0.2,0.24,0.24,0.0,0.039999999999999994,-0.039999999999999994,-0.039999999999999994,-0.039999999999999994,0.0,0.039999999999999994
3623,0.0,0.24,-0.039999999999999994,-0.24,0.0,0.0,0.24,-0.24,0.0,0.0,0.0,0.24,0.24,0.0,0.0,-0.24,0.0,-0.039999999999999994,0.0,-0.16000000000000003
3624,0.0,0.039999999999999994,-0.039999999999999994,-0.24,0.0,0.0,0.24,-0.24,0.24,0.0,0.0,0.24,0.24,0.0,0.0,-0.24,0.0,-0.039999999999999994,0.0,-0.2
3625,0.0,0.039999999999999994,0.0,-0.039999999999999994,0.0,0.0,0.24,-0.24,0.24,-0.2,0.0,0.039999999999999994,0.24,0.0,0.0,-0.24,0.0,0.16000000000000003,0.0,-0.24
3626,0.0,0.039999999999999994,-0.2,-0.039999999999999994,0.0,0.0,0.24,-0.039999999999999994,0.24,-0.2,0.0,0.24,0.24,0.0,0.0,-0.24,0.0,-0.039999999999999994,0.0,-0.24
3627,0.0,0.039999999999999994,-0.039999999999999994,0.0,0.24,0.0,0.24,-0.039999999999999994,-0.2,-0.24,0.0,0.24,0.039999999999999994,0.0,0.0,-0.24,0.0,0.2,0.0,-0.24
3628,0.0,0.2,-0.2,0.0,0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,0.2,0.2,0.0,0.0,-0.2,0.0,0.0,0.0,-0.2
3629,0.0,0.2,-0.2,0.0,0.2,0.0,0.2,0.0,0.0,-0.2,0.0,0.2,0.2,0.0,0.0,-0.2,-0.2,0.0,0.0,-0.2
3630,0.0,0.2,0.0,0.0,0.2,-0.2,0.2,0.0,-0.2,0.0,0.0,0.2,0.2,0.0,0.0,-0.2,-0.2,0.0,0.0,-0.2
3631,0.0,0.2,0.0,0.0,0.2,-0.2,0.2,0.0,-0.2,0.0,0.0,0.2,0.2,0.0,0.0,-0.2,-0.2,0.0,0.0,-0.2
3632,0.0,0.2,0.0,0.0,0.2,-0.2,0.2,0.0,-0.2,0.0,0.0,0.0,0.2,0.0,0.0,-0.2,-0.2,0.2,0.0,-0.2
3633,0.0,0.2,0.0,0.0,0.2,-0.2,0.2,0.0,-0.2,0.0,0.0,0.0,0.2,0.0,0.0,-0.2,-0.2,0.2,0.0,-0.2
3634,0.0,0.2,0.0,0.0,0.2,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-0.2,-0.2,0.2,-0.2,-0.2
3635,0.0,0.2,0.0,0.0,0.2,-0.2,0.2,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,-0.2,0.0,0.2,-0.2,-0.2
3636,0.0,0.2,-0.2,0.0,0.2,-0.2,0.2,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,-0.2,0.0,0.2,-0.2,0.0
3637,0.0,0.2,-0.2,0.0,0.2,-0.2,0.2,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.2,-0.2,-0.2
3638,0.0,0.2,-0.2,0.0,0.2,-0.2,0.2,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.2,-0.2,-0.2
3639,0.0,0.2,-0.2,0.0,0.2,-0.2,0.2,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.2,-0.2,-0.2
3640,0.0,0.2,-0.2,0.0,0.2,-0.2,0.2,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,0.0,0.2,-0.2,-0.2
3641,0.0,0.24,-0.24,-0.2,0.24,-0.039999999999999994,0.039999999999999994,0.0,-0.2,0.0,0.0,-0.039999999999999994,0.039999999999999994,0.0,0.0,0.0,0.2,0.24,-0.24,-0.039999999999999994
3642,0.0,0.0,-0.24,0.2,0.24,-0.039999999999999994,0.039999999999999994,0.0,0.0,0.0,0.0,-0.24,-0.16000000000000003,0.0,0.0,0.0,0.24,0.24,-0.24,-0.039999999999999994
3643,0.0,0.0,-0.24,0.0,0.24,-0.039999999999999994,-0.16000000000000003,0.0,-0.039999999999999994,0.0,-0.2,-0.039999999999999994,-0.16000000000000003,0.0,0.2,0.0,0.24,0.24,-0.039999999999999994,0.0
3644,0.2,-0.2,-0.039999999999999994,0.0,0.039999999999999994,-0.039999999999999994,-0.16000000000000003,0.0,-0.039999999999999994,0.0,0.0,-0.24,-0.16000000000000003,0.0,0.2,0.2,0.24,0.039999999999999994,-0.039999999999999994,0.0
3645,0.2,-0.2,-0.039999999999999994,0.0,0.039999999999999994,-0.039999999999999994,-0.2,0.0,-0.24,0.0,0.0,-0.039999999999999994,0.039999999999999994,0.0,0.24,0.0,0.24,-0.16000000000000003,0.16000000000000003,0.0
